,TRAVEL_LENGTH,visit_move_cnt,total_payment,total_payment_per_day,visit_move_cnt_per_day,actual,predicted,predicted_proba
4888,2,5,-0.1623691565375079,-0.0339151875317288,2.5,0,0,0.4906368950328984
5089,2,5,-0.4563785316575503,-0.5001514364581526,2.5,0,0,0.498399310375356
1338,4,11,1.9042598491606544,1.3308443178208609,2.75,0,0,0.4868482601830921
3339,3,10,-0.0881531977693418,-0.1380261945735516,3.333333333333333,0,0,0.48313059454115864
2584,4,10,1.2905509593469735,0.8442385240384285,2.5,0,0,0.4879204518260558
1293,2,6,-0.1909137560637256,-0.0791808427673039,3.0,0,0,0.4895644409314519
4327,2,6,-0.0938621176745854,0.0747223850336514,3.0,0,0,0.4908441370962601
3248,2,7,-0.4363973119891979,-0.46846547779325,3.5,0,0,0.48850202163348555
2723,2,9,-0.0710264380536112,0.1109349092221115,4.5,0,0,0.46810393702710207
3469,3,13,0.1516214382508869,0.115461474745669,4.333333333333333,0,0,0.4654613492026853
3877,3,15,0.0688420996248555,0.027947874623557,5.0,0,0,0.4672917555525424
368,3,5,0.1887294176349699,0.1546917092831674,1.6666666666666667,0,0,0.4938181047608323
4019,3,7,0.2800721361188666,0.2512584404523943,2.333333333333333,0,0,0.4877705836319442
1151,3,8,0.5141378522338518,0.4987106890735383,2.6666666666666665,0,0,0.4877705836319442
2347,3,6,1.1649547214316156,1.1867486486542802,2.0,0,0,0.4978821355606628
3235,4,16,1.0250861837531489,0.6337532271930041,4.0,0,0,0.4740853257477317
3592,2,8,-0.1909137560637256,-0.0791808427673039,4.0,0,0,0.45488508519713927
4697,2,13,-0.2822564745476222,-0.2240309395211443,6.5,0,0,0.45726756355460857
